user_id,age,categorie_age,date_naissance,sexe,zone,niveau_education,annees_experience,etat_matrimonial,nombre_enfants,possede_voiture,possede_logement,possede_terrain,categorie_socioprofessionnelle,secteur_activite,heures_travail_hebdo,couleur_preferee,revenu_annuel
USER_14643,54,Senior,1971-01-12,Homme,Rural,Secondaire,17.0,Veuf,2,1.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,48.0,Bleu,14395
USER_14644,47,Adulte,1978-01-15,Homme,Rural,Fondamental,11.0,Marié,4,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,41.0,Jaune,4861
USER_14647,58,Senior,1967-09-15,Homme,Rural,Secondaire,11.0,Marié,3,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,77.0,Violet,13809
USER_14649,70,Âgé,1955-02-27,Homme,Urbain,Fondamental,39.0,Marié,3,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,67.0,Noir,33916
USER_14650,74,Âgé,1951-08-21,Homme,Urbain,Secondaire,27.0,Divorcé,0,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,80.0,Bleu,50033
USER_14651,79,Âgé,1946-11-23,Homme,Urbain,Fondamental,17.0,Marié,2,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Vert,7976
USER_14654,42,Adulte,1983-02-20,Femme,Urbain,Fondamental,8.0,Célibataire,0,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Sans emploi,0.0,Blanc,3508
USER_14655,22,Jeune,2003-10-28,Homme,Rural,Supérieur,3.0,Célibataire,0,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Public,36.0,Noir,49874
USER_14656,25,Jeune,2000-03-09,Homme,Rural,Fondamental,4.0,Marié,2,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Noir,3000
USER_14657,34,Adulte,1991-01-13,Homme,Rural,Fondamental,6.0,Célibataire,0,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,52.0,Orange,14949
USER_14658,32,Adulte,1993-06-21,Femme,Urbain,Secondaire,10.0,Célibataire,0,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,53.0,Rouge,30945
USER_14659,37,Adulte,1988-09-08,Femme,Rural,Sans niveau,16.0,Marié,5,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,17.0,Blanc,7801
USER_14660,62,Senior,1963-09-28,Homme,Rural,Fondamental,1.0,Divorcé,1,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,25.0,Noir,3464
USER_14661,64,Senior,1961-08-05,Femme,Rural,Fondamental,37.0,Veuf,0,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Public,46.0,Orange,18068
USER_14663,53,Senior,1972-11-05,Homme,Urbain,Sans niveau,5.0,Marié,6,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,44.0,Blanc,10978
USER_14664,67,Âgé,1958-06-17,Femme,Urbain,Fondamental,10.0,Marié,4,1.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,44.0,Bleu,51672
USER_14665,68,Âgé,1957-02-06,Femme,Urbain,Fondamental,30.0,Marié,4,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Sans emploi,0.0,Rouge,8101
USER_14666,73,Âgé,1952-03-11,Femme,Urbain,Supérieur,9.0,Marié,5,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Blanc,10471
USER_14667,45,Adulte,1980-10-02,Homme,Urbain,Fondamental,4.0,Célibataire,0,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,66.0,Blanc,3723
USER_14669,31,Adulte,1994-12-11,Femme,Urbain,Fondamental,5.0,Marié,3,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,43.0,Rouge,19186
USER_14670,50,Senior,1975-07-13,Homme,Urbain,Sans niveau,11.0,Marié,3,1.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,32.0,Vert,27060
USER_14671,51,Senior,1974-09-10,Femme,Rural,Fondamental,8.0,Marié,2,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Public,44.0,Violet,10902
USER_14672,69,Âgé,1956-12-09,Femme,Urbain,Sans niveau,35.0,Divorcé,3,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,49.0,Blanc,42364
USER_14675,39,Adulte,1986-04-16,Femme,Urbain,Fondamental,20.0,Marié,0,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,50.0,Orange,31361
USER_14677,65,Âgé,1960-04-15,Homme,Rural,Sans niveau,10.0,Marié,5,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Violet,3000
USER_14679,20,Jeune,2005-02-26,Homme,Rural,Secondaire,0.0,Célibataire,0,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,33.0,Violet,9696
USER_14681,23,Jeune,2002-03-03,Femme,Urbain,Secondaire,5.0,Célibataire,0,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Noir,6495
USER_14682,57,Senior,1968-02-02,Homme,Rural,Fondamental,35.0,Célibataire,0,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,50.0,Violet,21067
USER_14683,40,Adulte,1985-02-17,Homme,Urbain,Fondamental,12.0,Marié,0,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,38.0,Jaune,18944
USER_14687,20,Jeune,2005-12-18,Homme,Rural,Secondaire,2.0,Célibataire,0,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Sans emploi,0.0,Blanc,6436
USER_14688,21,Jeune,2004-07-26,Homme,Rural,Secondaire,3.0,Célibataire,0,1.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,50.0,Noir,6810
USER_14689,80,Âgé,1945-12-20,Femme,Urbain,Fondamental,3.0,Marié,3,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé formel,40.0,Jaune,10734
USER_14690,41,Adulte,1984-01-22,Femme,Rural,Fondamental,20.0,Divorcé,1,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,42.0,Bleu,13588
USER_14691,22,Jeune,2003-02-15,Homme,Urbain,Sans niveau,4.0,Célibataire,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,41.0,Violet,6316
USER_14692,78,Âgé,1947-01-28,Homme,Rural,Fondamental,1.0,Célibataire,0,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Rouge,3000
USER_14693,48,Adulte,1977-08-10,Homme,Rural,Sans niveau,26.0,Marié,2,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,34.0,Noir,11542
USER_14694,74,Âgé,1951-12-02,Homme,Urbain,Fondamental,34.0,Veuf,1,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,63.0,Rouge,28268
USER_14695,52,Senior,1973-11-08,Femme,Urbain,Fondamental,34.0,Marié,2,1.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,52.0,Violet,33190
USER_14697,36,Adulte,1989-06-04,Femme,Urbain,Fondamental,13.0,Marié,3,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,55.0,Orange,11629
USER_14700,45,Adulte,1980-12-12,Homme,Rural,Secondaire,0.0,Marié,5,0.0,0.0,0.0,Groupe 1: Cadres supérieurs/Directeurs,Public,38.0,Vert,37948
USER_14701,72,Âgé,1953-03-20,Femme,Urbain,Fondamental,12.0,Marié,5,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Jaune,6647
USER_14703,40,Adulte,1985-02-16,Femme,Urbain,Sans niveau,17.0,Marié,4,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,80.0,Bleu,10398
USER_14704,24,Jeune,2001-02-06,Homme,Rural,Secondaire,3.0,Célibataire,0,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,49.0,Orange,15826
USER_14706,30,Adulte,1995-08-13,Homme,Urbain,Fondamental,5.0,Marié,6,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,55.0,Violet,6897
USER_14708,74,Âgé,1951-04-08,Homme,Urbain,Fondamental,11.0,Marié,2,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,40.0,Vert,47946
USER_14709,38,Adulte,1987-09-15,Homme,Urbain,Sans niveau,11.0,Marié,2,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Blanc,5223
USER_14711,23,Jeune,2002-01-12,Femme,Urbain,Sans niveau,2.0,Célibataire,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Noir,3000
USER_14713,44,Adulte,1981-03-04,Femme,Urbain,Secondaire,25.0,Marié,2,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,51.0,Orange,54455
USER_14714,78,Âgé,1947-07-06,Homme,Urbain,Secondaire,26.0,Marié,3,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Public,37.0,Orange,34194
USER_14715,69,Âgé,1956-07-22,Femme,Urbain,Sans niveau,20.0,Marié,3,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Sans emploi,0.0,Rouge,6620
USER_14716,43,Adulte,1982-06-22,Homme,Rural,Sans niveau,20.0,Marié,2,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé formel,45.0,Vert,9965
USER_14718,74,Âgé,1951-11-13,Femme,Urbain,Fondamental,28.0,Marié,4,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Public,36.0,Vert,32363
USER_14719,45,Adulte,1980-04-07,Femme,Urbain,Secondaire,14.0,Veuf,3,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,46.0,Jaune,27820
USER_14722,76,Âgé,1949-09-27,Femme,Urbain,Secondaire,22.0,Marié,2,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Orange,6468
USER_14725,74,Âgé,1951-05-15,Homme,Rural,Fondamental,37.0,Veuf,3,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Orange,5859
USER_14726,18,Jeune,2007-01-10,Femme,Urbain,Secondaire,0.0,Célibataire,0,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Public,41.0,Bleu,16764
USER_14728,20,Jeune,2005-09-16,Homme,Rural,Sans niveau,1.0,Célibataire,1,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Sans emploi,0.0,Vert,3000
USER_14729,47,Adulte,1978-09-20,Femme,Rural,Secondaire,1.0,Marié,4,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,41.0,Jaune,9546
USER_14730,36,Adulte,1989-10-11,Femme,Rural,Fondamental,0.0,Célibataire,0,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,54.0,Bleu,3000
USER_14731,50,Senior,1975-01-09,Homme,Urbain,Sans niveau,27.0,Marié,3,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,35.0,Orange,40743
USER_14734,36,Adulte,1989-06-20,Homme,Urbain,Fondamental,6.0,Marié,3,0.0,1.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,40.0,Jaune,44127
USER_14735,53,Senior,1972-11-13,Femme,Urbain,Fondamental,8.0,Veuf,1,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé formel,33.0,Orange,12503
USER_14737,54,Senior,1971-06-03,Homme,Rural,Fondamental,16.0,Marié,4,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,62.0,Jaune,18322
USER_14741,72,Âgé,1953-08-09,Femme,Urbain,Fondamental,13.0,Veuf,2,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Public,39.0,Violet,43014
USER_14744,44,Adulte,1981-07-21,Femme,Urbain,Secondaire,2.0,Marié,2,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,47.0,Bleu,16812
USER_14745,56,Senior,1969-11-07,Homme,Urbain,Fondamental,13.0,Marié,6,1.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé formel,39.0,Blanc,19696
USER_14746,64,Senior,1961-03-20,Homme,Urbain,Sans niveau,8.0,Divorcé,3,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,80.0,Blanc,9039
USER_14748,59,Senior,1966-07-08,Homme,Urbain,Fondamental,32.0,Marié,5,1.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,49.0,Vert,24311
USER_14749,104,Âgé,1957-05-06,Homme,Rural,Fondamental,15.0,Veuf,2,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,59.0,Violet,7368
USER_14750,41,Adulte,1984-08-16,Homme,Urbain,Fondamental,6.0,Divorcé,2,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,34.0,Vert,24407
USER_14752,48,Adulte,1977-03-06,Homme,Urbain,Fondamental,27.0,Marié,2,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,35.0,Blanc,41512
USER_14753,39,Adulte,1986-06-19,Femme,Urbain,Sans niveau,11.0,Célibataire,1,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,74.0,Vert,6048
USER_14758,49,Adulte,1976-03-26,Femme,Rural,Fondamental,6.0,Marié,1,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Bleu,3000
USER_14759,68,Âgé,1957-10-05,Homme,Urbain,Secondaire,9.0,Marié,0,1.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Public,44.0,Noir,47917
USER_14763,43,Adulte,1982-03-19,Femme,Urbain,Sans niveau,7.0,Marié,4,1.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Blanc,3000
USER_14765,73,Âgé,1952-02-11,Homme,Urbain,Fondamental,3.0,Divorcé,3,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,41.0,Orange,7086
USER_14767,32,Adulte,1993-01-05,Homme,Rural,Sans niveau,11.0,Marié,4,1.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Rouge,3000
USER_14768,55,Senior,1970-10-11,Femme,Urbain,Fondamental,14.0,Célibataire,0,1.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,42.0,Orange,11101
USER_14773,38,Adulte,1987-04-15,Femme,Urbain,Secondaire,6.0,Marié,4,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,45.0,Orange,14977
USER_14774,36,Adulte,1989-11-24,Homme,Rural,Secondaire,9.0,Marié,3,1.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Vert,4222
USER_14778,43,Adulte,1982-05-22,Homme,Urbain,Fondamental,11.0,Célibataire,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,41.0,Noir,13930
USER_14779,56,Senior,1969-03-02,Femme,Rural,Sans niveau,20.0,Marié,3,0.0,1.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Public,49.0,Jaune,13096
USER_14781,64,Senior,1961-02-11,Femme,Rural,Secondaire,41.0,Marié,1,0.0,1.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Sans emploi,0.0,Rouge,8192
USER_14785,20,Jeune,2005-11-18,Homme,Rural,Sans niveau,1.0,Célibataire,1,1.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé formel,38.0,Vert,6269
USER_14786,59,Senior,1966-06-04,Femme,Rural,Fondamental,32.0,Marié,1,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Bleu,4792
USER_14788,55,Senior,1970-12-04,Homme,Urbain,Fondamental,5.0,Marié,3,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,41.0,Noir,10944
USER_14791,60,Senior,1965-01-02,Homme,Urbain,Secondaire,11.0,Marié,2,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,35.0,Violet,56058
USER_14793,31,Adulte,1994-09-28,Femme,Rural,Fondamental,0.0,Marié,0,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,38.0,Vert,5373
USER_14794,29,Jeune,1996-04-23,Homme,Urbain,Fondamental,7.0,Marié,0,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,64.0,Bleu,10259
USER_14795,69,Âgé,1956-03-03,Femme,Rural,Sans niveau,37.0,Marié,3,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Vert,3893
USER_14796,41,Adulte,1984-11-03,Femme,Urbain,Sans niveau,10.0,Veuf,1,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,40.0,Vert,10067
USER_14798,56,Senior,1969-03-04,Homme,Urbain,Fondamental,35.0,Célibataire,0,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,68.0,Noir,29815
USER_14799,35,Adulte,1990-03-26,Homme,Rural,Fondamental,11.0,Marié,3,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Public,41.0,Bleu,22796
USER_14803,62,Senior,1963-02-23,Femme,Urbain,Secondaire,0.0,Marié,5,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Blanc,5256
USER_14805,48,Adulte,1977-03-28,Homme,Urbain,Fondamental,15.0,Marié,4,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,61.0,Noir,15503
USER_14806,51,Senior,1974-07-18,Femme,Urbain,Fondamental,26.0,Célibataire,0,1.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,38.0,Blanc,13168
USER_14808,75,Âgé,1950-08-13,Femme,Rural,Fondamental,1.0,Marié,4,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé formel,45.0,Rouge,4473
USER_14809,45,Adulte,1980-05-01,Homme,Rural,Fondamental,8.0,Marié,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,70.0,Rouge,4544
USER_14810,25,Jeune,2000-02-25,Homme,Urbain,Secondaire,2.0,Célibataire,0,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé informel,43.0,Jaune,36951
USER_14811,28,Jeune,1997-10-04,Homme,Urbain,Secondaire,7.0,Marié,1,1.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé formel,38.0,Vert,27183
USER_14812,70,Âgé,1955-09-11,Femme,Urbain,Secondaire,31.0,Marié,4,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Jaune,12516
USER_14814,43,Adulte,1982-09-02,Homme,Urbain,Sans niveau,2.0,Veuf,3,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,37.0,Violet,9219
USER_14816,74,Âgé,1951-05-25,Femme,Urbain,Fondamental,8.0,Divorcé,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Violet,3164
USER_14818,78,Âgé,1947-11-01,Femme,Urbain,Sans niveau,11.0,Célibataire,0,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Bleu,3000
USER_14819,44,Adulte,1981-01-26,Homme,Urbain,Secondaire,2.0,Divorcé,2,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,35.0,Orange,59884
USER_14820,65,Âgé,1960-07-06,Femme,Urbain,Secondaire,11.0,Marié,2,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Privé informel,46.0,Bleu,13111
USER_14821,61,Senior,1964-10-17,Femme,Urbain,Secondaire,2.0,Marié,3,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,56.0,Vert,34756
USER_14826,24,Jeune,2001-06-25,Femme,Urbain,Sans niveau,2.0,Célibataire,0,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,41.0,Vert,8199
USER_14827,30,Adulte,1995-12-13,Homme,Rural,Sans niveau,9.0,Marié,3,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Violet,3000
USER_14828,66,Âgé,1959-11-13,Homme,Rural,Sans niveau,7.0,Veuf,3,1.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé formel,40.0,Blanc,5651
USER_14833,48,Adulte,1977-10-14,Homme,Urbain,Fondamental,10.0,Marié,2,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé formel,29.0,Orange,19412
USER_14835,54,Senior,1971-04-10,Femme,Urbain,Sans niveau,6.0,Marié,1,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,45.0,Noir,3000
USER_14837,28,Jeune,1997-02-20,Femme,Rural,Secondaire,1.0,Marié,1,0.0,1.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Public,42.0,Noir,21029
USER_14839,45,Adulte,1980-07-26,Femme,Urbain,Fondamental,11.0,Marié,3,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,61.0,Vert,9103
USER_14840,38,Adulte,1987-03-06,Femme,Urbain,Secondaire,3.0,Marié,1,0.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Privé formel,43.0,Bleu,41531
USER_14841,70,Âgé,1955-02-07,Femme,Urbain,Fondamental,2.0,Célibataire,0,0.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé formel,41.0,Bleu,7758
USER_14842,71,Âgé,1954-03-01,Homme,Urbain,Fondamental,12.0,Marié,1,1.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,36.0,Violet,19502
USER_14843,42,Adulte,1983-05-23,Homme,Urbain,Secondaire,8.0,Divorcé,3,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,55.0,Rouge,29798
USER_14844,23,Jeune,2002-02-02,Homme,Rural,Secondaire,5.0,Célibataire,2,1.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,74.0,Rouge,9774
USER_14845,59,Senior,1966-05-06,Homme,Rural,Fondamental,30.0,Marié,4,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Sans emploi,0.0,Rouge,6587
USER_14846,28,Jeune,1997-10-09,Femme,Urbain,Sans niveau,10.0,Célibataire,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,39.0,Blanc,5504
USER_14848,22,Jeune,2003-02-10,Femme,Urbain,Secondaire,3.0,Célibataire,0,1.0,0.0,0.0,Groupe 2: Cadres moyens/Employés/Commerçants,Public,30.0,Orange,39006
USER_14849,51,Senior,1974-12-16,Homme,Urbain,Secondaire,22.0,Marié,3,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé informel,60.0,Violet,54075
USER_14850,49,Adulte,1976-09-19,Femme,Rural,Sans niveau,24.0,Marié,3,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Blanc,3000
USER_14852,63,Senior,1962-02-03,Femme,Rural,Fondamental,15.0,Marié,3,1.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Public,37.0,Blanc,12353
USER_14854,30,Adulte,1995-10-15,Homme,Urbain,Fondamental,3.0,Marié,1,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Bleu,3429
USER_14855,72,Âgé,1953-03-27,Femme,Rural,Fondamental,13.0,Marié,3,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Orange,3000
USER_14857,23,Jeune,2002-10-20,Homme,Rural,Fondamental,0.0,Célibataire,0,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Privé formel,31.0,Rouge,9823
USER_14860,42,Adulte,1983-09-04,Femme,Urbain,Secondaire,7.0,Marié,2,0.0,1.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Violet,5361
USER_14862,40,Adulte,1985-09-23,Femme,Urbain,Sans niveau,5.0,Célibataire,0,1.0,0.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,64.0,Rouge,8676
USER_14863,67,Âgé,1958-04-04,Homme,Rural,Fondamental,40.0,Marié,3,0.0,1.0,0.0,Groupe 4: Exploitants agricoles/Pêcheurs,Privé informel,34.0,Noir,19088
USER_14864,63,Senior,1962-12-18,Homme,Rural,Sans niveau,26.0,Marié,4,0.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Orange,4856
USER_14865,30,Adulte,1995-01-02,Femme,Urbain,Fondamental,0.0,Marié,0,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,48.0,Orange,6773
USER_14866,45,Adulte,1980-04-14,Femme,Rural,Fondamental,19.0,Célibataire,0,0.0,0.0,0.0,Groupe 5: Artisans/Ouvriers qualifiés,Sans emploi,0.0,Blanc,3297
USER_14867,61,Senior,1964-07-14,Femme,Urbain,Secondaire,28.0,Veuf,3,1.0,0.0,0.0,Groupe 3: Retraités/Rentiers/Inactifs,Sans emploi,0.0,Jaune,14249
USER_14870,24,Jeune,2001-03-23,Homme,Urbain,Sans niveau,1.0,Célibataire,0,1.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,35.0,Orange,8572
USER_14872,34,Adulte,1991-01-12,Femme,Urbain,Fondamental,0.0,Célibataire,0,0.0,0.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Sans emploi,0.0,Blanc,3000
USER_14873,26,Jeune,1999-04-24,Homme,Rural,Fondamental,8.0,Célibataire,0,0.0,1.0,0.0,Groupe 6: Manœuvres/Petits métiers/Chômeurs,Privé informel,45.0,Violet,6253
